3.559138, 1.840769, 0.930631, 4.179468
3.564052, 1.846550, 0.930622, 4.164474
3.566740, 1.849711, 0.930584, 4.164483
3.569311, 1.852736, 0.930530, 4.164491
3.572795, 1.856832, 0.930432, 4.166666
3.576452, 1.861134, 0.930293, 4.168942
3.579193, 1.864359, 0.930162, 4.170643
3.584552, 1.870662, 0.929864, 4.173959
3.606241, 1.896174, 0.928327, 4.187310
3.608662, 1.899020, 0.928005, 4.188788
3.616280, 1.907974, 0.926937, 4.193426
3.618495, 1.910577, 0.926577, 4.194766
3.621782, 1.914437, 0.926024, 4.196748
3.624367, 1.917473, 0.925567, 4.198302
3.627132, 1.920720, 0.925061, 4.199960
3.629527, 1.923531, 0.924607, 4.201392
3.636540, 1.931763, 0.923241, 4.205577
3.638844, 1.934467, 0.922756, 4.206943
3.642564, 1.938832, 0.921958, 4.209143
3.654665, 1.953029, 0.919278, 4.216274
3.657971, 1.956906, 0.918476, 4.218201
3.673916, 1.975605, 0.914536, 4.227462
3.676069, 1.978131, 0.913961, 4.228759
3.682833, 1.986061, 0.912142, 4.232572
3.703922, 2.010794, 0.906362, 4.244386
3.706929, 2.014323, 0.905502, 4.246039
3.709726, 2.017604, 0.904701, 4.247572
3.712600, 2.020976, 0.903879, 4.249143
3.714938, 2.023721, 0.903211, 4.250418
3.720440, 2.030179, 0.901640, 4.253412
3.729377, 2.040673, 0.899099, 4.258253
3.736207, 2.048698, 0.897176, 4.261924
3.737679, 2.050427, 0.896767, 4.262710
3.740771, 2.054062, 0.895911, 4.264360
3.743680, 2.057482, 0.895112, 4.265908
3.746556, 2.060864, 0.894327, 4.267434
3.749802, 2.064682, 0.893450, 4.269153
3.751988, 2.067254, 0.892865, 4.270308
3.762597, 2.079740, 0.890046, 4.275900
3.765635, 2.083318, 0.889269, 4.277487
3.768468, 2.086656, 0.888555, 4.278963
3.771473, 2.090197, 0.887807, 4.280525
3.773938, 2.093104, 0.887203, 4.281803
3.786869, 2.108353, 0.884071, 4.288493
3.788510, 2.110291, 0.883699, 4.289333
3.791947, 2.114349, 0.882926, 4.291089
3.801127, 2.125191, 0.880888, 4.263743
3.804044, 2.128639, 0.880268, 4.254993
3.806832, 2.131937, 0.879685, 4.246610
3.809615, 2.135229, 0.879113, 4.238226
3.812225, 2.138317, 0.878585, 4.230345
3.847112, 2.179613, 0.871631, 4.124791
3.850680, 2.183853, 0.871071, 4.124878
3.873008, 2.210380, 0.867582, 4.125424
3.876253, 2.214228, 0.867082, 4.125502
3.881956, 2.220989, 0.866195, 4.125700
3.887129, 2.227115, 0.865375, 4.125879
3.891164, 2.231888, 0.864722, 4.126018
3.898507, 2.240568, 0.863511, 4.126270
3.901301, 2.243866, 0.863033, 4.126365
3.903820, 2.246837, 0.862595, 4.126451
3.907079, 2.250680, 0.862020, 4.126561
3.919528, 2.265343, 0.859781, 4.126981
3.924818, 2.271554, 0.858755, 4.127158
3.928483, 2.275850, 0.858017, 4.127280
3.932421, 2.280461, 0.857203, 4.127410
3.935909, 2.284540, 0.856462, 4.127525
3.938850, 2.287975, 0.855821, 4.127621
3.941892, 2.291524, 0.855144, 4.127721
3.944919, 2.295052, 0.854454, 4.127820
3.947051, 2.297535, 0.853957, 4.127889
3.949481, 2.300361, 0.853382, 4.127968
3.953336, 2.304842, 0.852453, 4.128093
3.990456, 2.347925, 0.843245, 4.129490
3.995838, 2.354079, 0.841540, 4.129685
4.000500, 2.359397, 0.840006, 4.129853
4.003371, 2.362664, 0.839029, 4.129956
4.006872, 2.366641, 0.837813, 4.130081
4.010152, 2.370361, 0.836647, 4.130232
4.013069, 2.373663, 0.835588, 4.130367
4.015918, 2.376884, 0.834536, 4.130497
4.019242, 2.380635, 0.833287, 4.130650
4.022009, 2.383753, 0.832228, 4.130776
4.024843, 2.386941, 0.831128, 4.130905
4.027660, 2.390106, 0.830017, 4.131032
4.029955, 2.392680, 0.829099, 4.131136
4.033518, 2.396672, 0.827659, 4.131297
4.035996, 2.399442, 0.826641, 4.131408
4.039943, 2.403851, 0.825001, 4.131585
4.043175, 2.407453, 0.823636, 4.131729
4.064381, 2.431045, 0.814551, 4.132671
4.066772, 2.433675, 0.813439, 4.132788
4.072830, 2.440329, 0.810593, 4.133082
4.075707, 2.443478, 0.809209, 4.133266
4.082007, 2.450362, 0.806148, 4.133669
4.084409, 2.452976, 0.804957, 4.133821
4.086852, 2.455633, 0.803737, 4.133976
4.089644, 2.458664, 0.802334, 4.134152
4.093489, 2.462832, 0.800390, 4.134394
4.103378, 2.473529, 0.795343, 4.135014
4.114561, 2.485560, 0.789521, 4.135707
4.120782, 2.492209, 0.786200, 4.136088
4.124531, 2.496203, 0.784179, 4.136317
4.128374, 2.500287, 0.782093, 4.136549
4.132309, 2.504460, 0.779945, 4.136787
4.173292, 2.547820, 0.757453, 4.139250
4.175970, 2.550587, 0.755896, 4.139403
4.182003, 2.556809, 0.752393, 4.139906
4.183740, 2.558594, 0.751387, 4.140049
4.186970, 2.561912, 0.749516, 4.140316
4.190272, 2.565297, 0.747604, 4.140587
4.198473, 2.573688, 0.742856, 4.141260
4.217071, 2.592626, 0.732081, 4.143258
4.220205, 2.595781, 0.730256, 4.143604
4.226960, 2.602567, 0.726314, 4.144348
4.229806, 2.605413, 0.724646, 4.144659
4.236316, 2.611912, 0.720826, 4.145369
4.238716, 2.614296, 0.719416, 4.145654
4.242511, 2.618063, 0.717183, 4.146103
4.247308, 2.622810, 0.714357, 4.146669
4.250033, 2.625499, 0.712750, 4.146988
4.252575, 2.628002, 0.711251, 4.147286
4.254932, 2.630319, 0.709861, 4.147560
4.257325, 2.632668, 0.708450, 4.147839
4.259957, 2.635248, 0.706899, 4.148144
4.263161, 2.638383, 0.705012, 4.148515
4.265518, 2.640684, 0.703625, 4.148787
4.268875, 2.643957, 0.701651, 4.149173
4.272560, 2.647541, 0.699486, 4.149595
4.285136, 2.659745, 0.692105, 4.151031
4.295418, 2.669638, 0.686089, 4.152189
4.297829, 2.671942, 0.684688, 4.152458
4.301219, 2.675178, 0.682718, 4.152834
4.330470, 2.703025, 0.665741, 4.156678
4.337016, 2.709134, 0.661986, 4.157512
4.360517, 2.730955, 0.648468, 4.160484
4.365297, 2.735315, 0.645707, 4.161171
4.381143, 2.749719, 0.636579, 4.167086
4.392835, 2.760224, 0.629931, 4.171374
4.395832, 2.762894, 0.628252, 4.172459
4.402848, 2.769132, 0.624330, 4.174991
4.406740, 2.772574, 0.622169, 4.176384
4.418229, 2.782706, 0.615820, 4.180481
4.428916, 2.792055, 0.609995, 4.184244
4.433350, 2.795903, 0.607618, 4.185787
4.438428, 2.800299, 0.604915, 4.187547
4.442326, 2.803660, 0.602860, 4.188890
4.444499, 2.805529, 0.601723, 4.189261
4.449092, 2.809474, 0.599329, 4.190044
4.454692, 2.814270, 0.596434, 4.190995
4.456821, 2.816086, 0.595345, 4.191354
4.470533, 2.827769, 0.588361, 4.193663
4.473007, 2.829857, 0.587137, 4.194074
4.480702, 2.836345, 0.583352, 4.195349
4.493109, 2.846754, 0.577357, 4.197390
4.494739, 2.848111, 0.576590, 4.197680
4.514579, 2.864602, 0.567277, 4.201203
4.518193, 2.867565, 0.565636, 4.201833
4.520951, 2.869820, 0.564389, 4.202311
4.523191, 2.871648, 0.563379, 4.202699
4.527067, 2.874807, 0.561635, 4.203368
4.536547, 2.882492, 0.557399, 4.204994
4.539667, 2.885010, 0.556015, 4.205525
4.543379, 2.887998, 0.554375, 4.206156
4.546541, 2.890537, 0.552983, 4.206691
4.553893, 2.896427, 0.549758, 4.207931
4.555143, 2.897423, 0.549215, 4.208141
4.556566, 2.898556, 0.548596, 4.208444
4.559054, 2.900534, 0.547517, 4.208975
4.563037, 2.903697, 0.545793, 4.209821
4.566151, 2.906161, 0.544452, 4.210481
4.569078, 2.908473, 0.543196, 4.211099
4.572722, 2.911344, 0.541637, 4.211866
4.577782, 2.915322, 0.539482, 4.212927
4.580052, 2.917099, 0.538522, 4.213401
4.582780, 2.919232, 0.537372, 4.213969
4.586058, 2.921790, 0.535995, 4.214650
4.590078, 2.924920, 0.534316, 4.215483
4.596613, 2.929994, 0.531604, 4.216831
4.597937, 2.931017, 0.531061, 4.217102
4.602661, 2.934664, 0.529126, 4.218069
4.607933, 2.938722, 0.526983, 4.219144
4.613713, 2.943154, 0.524655, 4.220316
4.623150, 2.950361, 0.520887, 4.222219
4.624603, 2.951463, 0.520315, 4.222510
4.628290, 2.954258, 0.518869, 4.223246
4.631945, 2.957021, 0.517442, 4.223973
4.636521, 2.960471, 0.515666, 4.224880
4.639064, 2.962383, 0.514685, 4.225382
4.659378, 2.977577, 0.506933, 4.229367
4.662766, 2.980083, 0.505667, 4.230056
4.665992, 2.982463, 0.504467, 4.230710
4.672019, 2.986899, 0.502233, 4.231928
4.673388, 2.987903, 0.501730, 4.232203
4.676733, 2.990352, 0.500503, 4.232874
4.679058, 2.992050, 0.499654, 4.233340
4.683559, 2.995334, 0.498016, 4.234238
4.686566, 2.997519, 0.496929, 4.234836
4.690258, 3.000198, 0.495600, 4.235568
4.693931, 3.002856, 0.494285, 4.236294
4.696895, 3.004996, 0.493229, 4.236878
4.700333, 3.007472, 0.492011, 4.237554
4.704043, 3.010138, 0.490702, 4.238280
4.706948, 3.012221, 0.489682, 4.238847
4.712564, 3.016238, 0.487719, 4.239940
4.713866, 3.017166, 0.487268, 4.240193
4.717610, 3.019831, 0.485972, 4.240917
4.720867, 3.022144, 0.484851, 4.241545
4.724530, 3.024739, 0.483595, 4.242249
4.728067, 3.027239, 0.482388, 4.242927
4.731473, 3.029640, 0.481231, 4.243577
4.736322, 3.033049, 0.479591, 4.244501
4.738300, 3.034436, 0.478927, 4.244876
4.751448, 3.043638, 0.474518, 4.247364
4.753299, 3.044922, 0.473907, 4.247711
4.786753, 3.068093, 0.462895, 4.253958
4.788608, 3.069348, 0.462315, 4.254294
4.793298, 3.072519, 0.460848, 4.255143
4.795779, 3.074191, 0.460074, 4.255591
4.800007, 3.077034, 0.458755, 4.256351
4.803832, 3.079599, 0.457565, 4.257037
4.807352, 3.081953, 0.456473, 4.257665
4.810841, 3.084280, 0.455393, 4.258287
4.813765, 3.086226, 0.454491, 4.258806
4.817410, 3.088646, 0.453370, 4.259451
4.821035, 3.091047, 0.452259, 4.260091
4.825354, 3.093901, 0.450941, 4.260851
4.833765, 3.099442, 0.448384, 4.262326
4.835904, 3.100843, 0.447739, 4.262699
4.841041, 3.104202, 0.446194, 4.263591
4.846892, 3.108016, 0.444444, 4.264604
4.848844, 3.109283, 0.443863, 4.264940
4.850553, 3.110390, 0.443355, 4.265234
4.854986, 3.113261, 0.442041, 4.265995
4.858415, 3.115474, 0.441029, 4.266581
4.868141, 3.121736, 0.438166, 4.268239
4.870874, 3.123485, 0.437368, 4.268701
4.878163, 3.128139, 0.435244, 4.269931
4.879586, 3.129042, 0.434831, 4.270170
4.882447, 3.130858, 0.434002, 4.270649
4.889808, 3.135514, 0.431877, 4.271877
4.896275, 3.139589, 0.430019, 4.273492
4.900183, 3.142040, 0.428905, 4.274463
4.930902, 3.161259, 0.420173, 4.282068
4.934164, 3.163257, 0.419274, 4.282855
4.939084, 3.166265, 0.417927, 4.284039
4.946390, 3.170713, 0.415950, 4.285787
4.950239, 3.173047, 0.414921, 4.286704
4.953236, 3.174861, 0.414126, 4.287416
4.961142, 3.179637, 0.412041, 4.289289
4.964591, 3.181710, 0.411147, 4.290101
4.969190, 3.184468, 0.409964, 4.291180
4.974282, 3.187514, 0.408668, 4.292371
4.977176, 3.189240, 0.407939, 4.293045
4.979387, 3.190555, 0.407386, 4.293559
4.984221, 3.193429, 0.406181, 4.294680
4.988577, 3.196010, 0.405107, 4.295687
4.990916, 3.197392, 0.404535, 4.296226
4.995213, 3.199928, 0.403489, 4.297213
4.997777, 3.201438, 0.402871, 4.297801
5.003639, 3.204882, 0.401464, 4.299141
5.006931, 3.206810, 0.400683, 4.299890
5.009122, 3.208091, 0.400166, 4.300387
5.013509, 3.210651, 0.399135, 4.301381
5.016895, 3.212621, 0.398346, 4.302146
5.051905, 3.232954, 0.390241, 4.310901
5.055573, 3.235039, 0.389449, 4.311793
5.065585, 3.240717, 0.387301, 4.314221
5.068163, 3.242170, 0.386758, 4.314842
5.075468, 3.246281, 0.385225, 4.316596
5.077465, 3.247400, 0.384812, 4.317073
5.080849, 3.249294, 0.384113, 4.317880
5.083528, 3.250790, 0.383563, 4.318517
5.097055, 3.258332, 0.380801, 4.321727
5.099136, 3.259483, 0.380387, 4.322216
5.111096, 3.266091, 0.378022, 4.325021
5.114260, 3.267827, 0.377414, 4.325756
5.128966, 3.275880, 0.374604, 4.329166
5.131937, 3.277493, 0.374053, 4.329847
5.138654, 3.281135, 0.372816, 4.331384
5.140846, 3.282319, 0.372418, 4.331883
5.152084, 3.288380, 0.370391, 4.334437
5.162138, 3.293768, 0.368616, 4.336703
5.166359, 3.296016, 0.367882, 4.337647
5.171831, 3.298924, 0.366936, 4.338868
5.174534, 3.300356, 0.366474, 4.339468
5.221585, 3.325243, 0.358457, 4.349897
5.226854, 3.327956, 0.357629, 4.351025
5.237594, 3.333471, 0.355976, 4.353315
5.241405, 3.335418, 0.355412, 4.354122
5.249480, 3.339534, 0.354230, 4.355826
5.252718, 3.341177, 0.353767, 4.356506
5.258023, 3.343866, 0.353013, 4.357617
5.268560, 3.349191, 0.351533, 4.359815
5.271034, 3.350433, 0.351192, 4.360327
5.278346, 3.354103, 0.350187, 4.361838
5.298023, 3.363937, 0.347508, 4.367538
5.300711, 3.365266, 0.347151, 4.368305
5.304474, 3.367123, 0.346654, 4.369377
5.309963, 3.369827, 0.345934, 4.370937
5.312984, 3.371311, 0.345541, 4.371792
5.317650, 3.373600, 0.344938, 4.373110
5.320699, 3.375092, 0.344546, 4.373969
5.323646, 3.376531, 0.344169, 4.374797
5.328370, 3.378835, 0.343568, 4.376121
5.332228, 3.380712, 0.343081, 4.377199
5.336368, 3.382721, 0.342562, 4.378352
5.351769, 3.390183, 0.340652, 4.382631
5.368798, 3.398371, 0.338622, 4.387311
5.371297, 3.399562, 0.338341, 4.387989
5.380607, 3.403998, 0.337306, 4.390513
5.388851, 3.407908, 0.336426, 4.392901
5.393162, 3.409946, 0.335980, 4.394142
5.403311, 3.414733, 0.334944, 4.397056
5.411440, 3.418549, 0.334143, 4.399373
5.415464, 3.420432, 0.333760, 4.400514
5.434735, 3.429429, 0.331953, 4.405963
5.441924, 3.432758, 0.331329, 4.408042
5.449598, 3.436299, 0.330688, 4.410250
5.456791, 3.439609, 0.330111, 4.412309
5.460837, 3.441464, 0.329796, 4.413462
5.469799, 3.445567, 0.329112, 4.416008
5.489468, 3.454540, 0.327672, 4.421563
5.495622, 3.457322, 0.327255, 4.423403
5.497781, 3.458297, 0.327114, 4.424046
5.501669, 3.460049, 0.326862, 4.425203
5.506472, 3.462211, 0.326559, 4.426627
5.510624, 3.464076, 0.326302, 4.427855
5.515015, 3.466045, 0.326037, 4.429150
5.518544, 3.467625, 0.325829, 4.430187
5.523117, 3.469670, 0.325565, 4.431529
5.530691, 3.473050, 0.325140, 4.433744
5.534150, 3.474589, 0.324956, 4.434750
5.538430, 3.476491, 0.324733, 4.435993
5.544060, 3.478989, 0.324447, 4.437594
5.546759, 3.480184, 0.324316, 4.438373
5.551972, 3.482490, 0.324066, 4.439874
5.554504, 3.483607, 0.323950, 4.440600
5.562584, 3.487171, 0.323584, 4.442915
5.564768, 3.488131, 0.323491, 4.443537
5.567114, 3.489162, 0.323392, 4.444205
5.570774, 3.490769, 0.323241, 4.445264
5.591831, 3.499999, 0.322394, 4.451232
5.596098, 3.501856, 0.322251, 4.452425
5.606685, 3.506454, 0.321902, 4.455377
5.609683, 3.507751, 0.321808, 4.456207
5.614098, 3.509659, 0.321674, 4.457427
5.623554, 3.513739, 0.321396, 4.460033
5.634953, 3.518642, 0.321091, 4.463156
5.656450, 3.527850, 0.320565, 4.469110
5.677734, 3.536903, 0.320165, 4.474924
5.680981, 3.538273, 0.320111, 4.475799
5.686035, 3.540404, 0.320031, 4.477159
5.691742, 3.542807, 0.319946, 4.478689
5.696501, 3.544806, 0.319880, 4.479972
5.700570, 3.546514, 0.319828, 4.481056
5.704403, 3.548120, 0.319782, 4.482074
5.707238, 3.549307, 0.319750, 4.482832
5.709987, 3.550457, 0.319720, 4.483567
5.713881, 3.552084, 0.319681, 4.484585
5.724585, 3.556551, 0.319580, 4.487378
5.730287, 3.558923, 0.319538, 4.488856
5.738302, 3.562251, 0.319484, 4.490927
5.743312, 3.564327, 0.319457, 4.492214
5.752649, 3.568189, 0.319414, 4.494607
5.757776, 3.570304, 0.319399, 4.495913
5.761394, 3.571795, 0.319392, 4.496831
5.763675, 3.572733, 0.319389, 4.497410
5.795391, 3.585777, 0.319361, 4.505435
5.800759, 3.587966, 0.319386, 4.506793
5.803579, 3.589114, 0.319405, 4.507505
5.810149, 3.591788, 0.319454, 4.509160
5.815853, 3.594105, 0.319508, 4.510591
5.828457, 3.599220, 0.319643, 4.513617
5.834116, 3.601509, 0.319718, 4.514965
5.836329, 3.602403, 0.319749, 4.515512
5.841085, 3.604323, 0.319816, 4.516664
5.845498, 3.606102, 0.319880, 4.517707
5.857413, 3.610901, 0.320058, 4.520576
5.864774, 3.613857, 0.320176, 4.506081
5.921716, 3.636687, 0.320965, 4.519037
5.941042, 3.644330, 0.321351, 4.523474
5.944813, 3.645813, 0.321407, 4.524329
5.949628, 3.647704, 0.321476, 4.525372
5.955285, 3.649924, 0.321554, 4.526595
5.959004, 3.651381, 0.321603, 4.527450
5.961084, 3.652195, 0.321630, 4.527887
5.965823, 3.654049, 0.321691, 4.528881
5.968940, 3.655267, 0.321731, 4.529532
5.974519, 3.657446, 0.321803, 4.530697
5.977014, 3.658419, 0.321835, 4.531217
5.984608, 3.661380, 0.321935, 4.532795
5.989581, 3.663316, 0.322002, 4.533823
5.992196, 3.664333, 0.322040, 4.534350
5.995590, 3.665653, 0.322089, 4.535050
5.998074, 3.666617, 0.322126, 4.535536
6.003741, 3.668818, 0.322214, 4.536646
6.009066, 3.670884, 0.322302, 4.537735
6.011599, 3.671866, 0.322345, 4.538228
6.019626, 3.674977, 0.322484, 4.539825
6.022359, 3.676034, 0.322535, 4.540353
6.028999, 3.678602, 0.322661, 4.541666
6.031990, 3.679758, 0.322721, 4.542241
6.041231, 3.683325, 0.322912, 4.544012
6.052049, 3.687497, 0.323145, 4.546128
6.057528, 3.689606, 0.323273, 4.547194
6.061468, 3.691122, 0.323367, 4.547958
6.064132, 3.692146, 0.323432, 4.548473
6.069678, 3.694277, 0.323569, 4.549517
6.073990, 3.695933, 0.323679, 4.550307
6.080254, 3.698337, 0.323843, 4.551450
6.083729, 3.699669, 0.323937, 4.552116
6.086570, 3.700758, 0.324014, 4.552645
6.090231, 3.702161, 0.324116, 4.553326
6.094270, 3.703707, 0.324229, 4.554057
6.123637, 3.714945, 0.325070, 4.559496
6.127940, 3.716585, 0.325211, 4.560280
6.132142, 3.718186, 0.325352, 4.561043
6.138524, 3.720616, 0.325568, 4.548676
6.142034, 3.721952, 0.325685, 4.549286
6.147852, 3.724165, 0.325882, 4.550296
6.154869, 3.726833, 0.326123, 4.551542
6.159130, 3.728451, 0.326274, 4.552296
6.164718, 3.730572, 0.326473, 4.553257
6.167727, 3.731714, 0.326583, 4.553772
6.173131, 3.733764, 0.326782, 4.554671
6.177688, 3.735491, 0.326953, 4.555427
6.193533, 3.741495, 0.327559, 4.558048
6.198462, 3.743360, 0.327757, 4.558834
6.205368, 3.745971, 0.328036, 4.559995
6.208595, 3.747190, 0.328168, 4.560521
6.214021, 3.749240, 0.328391, 4.561378
6.232939, 3.756381, 0.329179, 4.564446
6.236408, 3.757689, 0.329332, 4.565003
6.240198, 3.759117, 0.329502, 4.565610
6.290507, 3.778069, 0.331781, 4.573651
6.294260, 3.779478, 0.331974, 4.574234
6.325011, 3.791019, 0.333604, 4.579005
6.334399, 3.794543, 0.334208, 4.580394
6.337782, 3.795812, 0.334430, 4.580892
6.355725, 3.802545, 0.335615, 4.583529
6.361485, 3.804705, 0.336003, 4.584367
6.367173, 3.806837, 0.336385, 4.585166
6.373725, 3.809291, 0.336825, 4.586083
6.386317, 3.814008, 0.337674, 4.587841
6.389519, 3.815207, 0.337892, 4.588285
6.394278, 3.816989, 0.338217, 4.588943
6.401845, 3.819822, 0.338737, 4.589988
6.420641, 3.826856, 0.340046, 4.592564
6.423971, 3.828102, 0.340281, 4.593017
6.430348, 3.830489, 0.340733, 4.593883
6.433168, 3.831544, 0.340933, 4.594265
6.437241, 3.833067, 0.341224, 4.594816
6.441012, 3.834478, 0.341493, 4.595307
6.445604, 3.836196, 0.341823, 4.595905
6.455113, 3.839753, 0.342507, 4.597139
6.461414, 3.842110, 0.342964, 4.597952
6.464292, 3.843186, 0.343174, 4.598323
6.474593, 3.847039, 0.343926, 4.599647
6.479472, 3.848864, 0.344285, 4.600270
6.485733, 3.851207, 0.344749, 4.601068
6.491847, 3.853494, 0.345205, 4.601762
6.497708, 3.855686, 0.345643, 4.602478
6.501701, 3.857181, 0.345944, 4.602982
6.504641, 3.858281, 0.346166, 4.603353
6.513490, 3.861592, 0.346835, 4.604467
6.522629, 3.865012, 0.347530, 4.605529
6.524710, 3.865791, 0.347690, 4.605788
6.531484, 3.868327, 0.348213, 4.606632
6.533757, 3.869178, 0.348390, 4.606914
6.538913, 3.871109, 0.348793, 4.607554
6.543115, 3.872682, 0.349124, 4.608016
6.549971, 3.875251, 0.349664, 4.608769
6.576093, 3.885037, 0.351734, 4.611629
6.581177, 3.886943, 0.352140, 4.612132
6.584811, 3.888306, 0.352434, 4.612491
6.594185, 3.891822, 0.353195, 4.613415
6.597920, 3.893224, 0.353503, 4.613782
6.604794, 3.895804, 0.354070, 4.614455
6.608223, 3.897092, 0.354355, 4.614789
6.612926, 3.898858, 0.354747, 4.615247
6.635859, 3.907473, 0.356661, 4.617476
6.645779, 3.911204, 0.357508, 4.618562
6.661406, 3.917088, 0.358874, 4.620264
6.665540, 3.918646, 0.359245, 4.620619
6.671330, 3.920830, 0.359765, 4.621140
6.675351, 3.922347, 0.360127, 4.621501
6.679083, 3.923755, 0.360466, 4.621818
6.682281, 3.924963, 0.360757, 4.622090
6.706736, 3.934197, 0.362984, 4.624164
6.710663, 3.935683, 0.363345, 4.624441
6.715616, 3.937557, 0.363804, 4.624855
6.718510, 3.938652, 0.364075, 4.625071
6.727027, 3.941878, 0.364873, 4.608804
6.730901, 3.943347, 0.365246, 4.609159
6.735202, 3.944978, 0.365662, 4.609534
6.739714, 3.946690, 0.366101, 4.609906
6.743973, 3.948307, 0.366519, 4.610257
6.746904, 3.949420, 0.366807, 4.610472
6.750447, 3.950766, 0.367157, 4.610747
6.754697, 3.952381, 0.367579, 4.611058
6.758434, 3.953802, 0.367953, 4.611330
6.764545, 3.956127, 0.368566, 4.611802
6.768966, 3.957810, 0.369013, 4.612123
6.774806, 3.960034, 0.369605, 4.612546
6.778801, 3.961557, 0.370013, 4.612834
6.783289, 3.963268, 0.370473, 4.613177
6.788236, 3.965156, 0.370983, 4.613555
6.793567, 3.967191, 0.371537, 4.613960
6.797515, 3.968699, 0.371949, 4.614260
6.808488, 3.972894, 0.373101, 4.615091
6.812484, 3.974424, 0.373526, 4.615392
6.822543, 3.978276, 0.374601, 4.616148
6.829567, 3.980970, 0.375362, 4.616673
6.834644, 3.982919, 0.375915, 4.617052
6.893970, 4.005711, 0.382418, 4.621203
6.897986, 4.007267, 0.382880, 4.621475
6.903389, 4.009361, 0.383511, 4.621842
6.907570, 4.010984, 0.384008, 4.622124
6.912783, 4.013009, 0.384635, 4.622453
6.917228, 4.014738, 0.385178, 4.622733
6.924151, 4.017432, 0.386032, 4.623168
6.931136, 4.020156, 0.386906, 4.623605
6.935082, 4.021696, 0.387406, 4.623851
6.939281, 4.023336, 0.387940, 4.624113
6.944899, 4.025532, 0.388659, 4.624462
6.948512, 4.026946, 0.389124, 4.624685
6.952119, 4.028358, 0.389589, 4.624909
6.959104, 4.031095, 0.390491, 4.625340
6.963480, 4.032812, 0.391058, 4.625609
6.966722, 4.034084, 0.391480, 4.625808
6.970170, 4.035439, 0.391928, 4.626004
6.973770, 4.036853, 0.392397, 4.626209
6.984338, 4.041009, 0.393778, 4.626809
6.989370, 4.042992, 0.394439, 4.627115
7.001469, 4.047763, 0.396031, 4.627796
7.005386, 4.049311, 0.396548, 4.628015
7.014516, 4.052922, 0.397758, 4.628526
7.018314, 4.054426, 0.398264, 4.628737
7.021662, 4.055754, 0.398711, 4.628923
7.039563, 4.062855, 0.401104, 4.629837
7.058488, 4.070388, 0.403659, 4.630878
7.065137, 4.073044, 0.404552, 4.631240
7.072717, 4.076075, 0.405574, 4.631685
7.076324, 4.077519, 0.406061, 4.631896
7.083004, 4.080197, 0.406966, 4.632256
7.086329, 4.081531, 0.407417, 4.632435
7.091409, 4.083572, 0.408108, 4.632708
7.100279, 4.087138, 0.409318, 4.633184
7.105442, 4.089217, 0.410024, 4.633459
7.111538, 4.091675, 0.410861, 4.633757
7.115682, 4.093348, 0.411431, 4.633959
7.120373, 4.095244, 0.412077, 4.634188
7.122792, 4.096222, 0.412411, 4.634316
7.152936, 4.108422, 0.416574, 4.635777
7.155969, 4.109658, 0.416999, 4.635922
7.203538, 4.129046, 0.423636, 4.638191
7.207323, 4.130602, 0.424145, 4.638368
7.211894, 4.132483, 0.424763, 4.638580
7.215206, 4.133849, 0.425213, 4.638734
7.230297, 4.140073, 0.427271, 4.639434
7.234297, 4.141729, 0.427823, 4.639618
7.237790, 4.143176, 0.428305, 4.639778
